Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3,e2vNO2,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S,TimeL
735807.351042824,17.95,63.32,30,26.9,178.3,28.4,106.1,0.0157466689401802,0.59378733572282,0.702662685238443,1.6628,4.8326,1.4644,0.8982,0.2838,3.7668,9.9862,2.0918,2.50574,122.15592,25.99,7.92,427.7602,15.902,74.518,1.457,735807.101042824
735807.365960648,16.9125,66.4375,31,26.5,178.375,35.125,164.75,0.015488097930094,0.574054804023587,0.713168004834672,1.64425,5.11,1.085,0.69925,0.20625,3.4115,10.586,1.466,2.6595,121.0864,21.105,8.75,435.37925,15.4275,75.8875,2.22875,735807.115960648
735807.368738426,16.75,66.975,30.5,26,179.875,38,178.75,0.0153893340098967,0.583921069873203,0.726981351981352,1.5515,4.78225,1.2035,0.6985,0.24425,3.20175,10.53275,1.53225,2.631975,120.222325,18.9725,8.745,436.87275,14.725,78.4275,1.4375,735807.118738426
735807.371855324,16.65,69.1,31.2,26,179.8,39,175.3,0.0158289145509207,0.57035495432998,0.726981351981352,1.5618,4.5922,1.3056,0.7092,0.2284,3.4026,11.0398,1.5848,2.74154,122.2441,17.574,8.482,439.67,14.582,80.258,1.1476,735807.121855324
735807.375,16.65,70.3625,31.5,25.875,180.75,42,192.625,0.0161093732283091,0.564805179789571,0.730637826226062,1.51025,4.626,1.1805,0.6825,0.21725,3.38025,11.51475,1.62525,2.88195,124.4012,15.14,8.9725,448.146,14.515,81.575,1.30925,735807.125
735807.37812037,16.64,72.21,32.6,25.2,182.2,43.5,193,0.0165235544974816,0.545128706419029,0.750850815850816,1.5082,4.5935,1.021,0.6032,0.2144,3.1586,11.2984,1.4428,2.95036,129.69814,15.216,9.732,451.365,14.72,82.39,1.3704,735807.12812037
735807.381238426,16.85,71.5,32.75,25,182.625,46.75,216.125,0.0165715375675654,0.542521994134897,0.756818181818182,1.47075,4.81475,0.967,0.59225,0.216,3.261,11.4235,1.43325,2.985425,132.745175,13.4825,10.145,455.27075,14.82,81.855,1.151,735807.131238426
735807.384014757,16.825,70.525,32,25,181.875,43,189.5,0.0163426989641967,0.555555555555556,0.756818181818182,1.581,4.5925,0.92525,0.6625,0.24575,3.4545,10.85775,1.44575,2.82195,129.315825,17.3275,9.9175,446.0375,14.795,81.3075,1.44075,735807.134014757
735807.38715625,16.8,69.29,31.6,26,181.5,40.4,189.8,0.0160152901111764,0.562955254942768,0.726981351981352,1.60525,4.5262,0.955,0.7154,0.252,3.3804,10.095,1.4364,2.71282,130.49328,18.218,9.172,441.085,14.956,79.506,1.6044,735807.13715625
735807.390277778,16.9,68,31,27,178.625,36.25,161.375,0.0158158817322477,0.574054804023587,0.699354657687991,1.57225,4.2855,1.01225,0.72925,0.26525,3.8465,9.82425,1.47475,2.568175,128.7063,22.3375,8.495,431.148,15.7875,75.895,1.367,735807.140277778
735807.393055555,17.2,67,31.625,27,179.375,36,163.875,0.0159079603384149,0.562456068872996,0.699354657687991,1.55775,4.56575,1.119,0.73675,0.267,3.609,10.72825,1.50025,2.668025,132.04805,21.0075,8.5525,433.54375,15.8975,75.3525,1.44175,735807.143055555
735807.396173611,17.24,67.14,32.2,27.6,179.7,38.6,183.8,0.015952933010702,0.552079939176713,0.683962642295976,1.4038,4.3782,0.996,0.6212,0.2438,3.5698,10.2015,1.273,2.78072,133.30556,18.868,9.272,437.0366,15.486,77.412,1.18325,735807.146173611
735807.399642361,17.3,66.87,32.5,27.2,179.7,39.5,195.1,0.0159615166314056,0.546839779097844,0.694223985890653,1.3174,4.6442,0.9478,0.5302,0.204,2.989,10.1628,1.4068,2.82358,131.4179,17.476,9.782,440.3266,15.23,78.208,1.239,735807.149642361
735807.402766204,17.1,71.0125,32.5,25.5,182,46,214.125,0.0167339390114485,0.54686651460845,0.741899766899767,1.23025,4.1945,0.77275,0.411,0.16725,3.4755,10.60125,1.21375,2.903925,129.50895,13.9975,10.31,449.7415,14.9825,82.665,0.72425,735807.152766204
735807.405543982,17.225,71.425,32,24.25,181.875,45.125,183.625,0.0169481768608368,0.555555555555556,0.781060606060606,1.27825,4.3855,0.9175,0.53675,0.19625,3.76375,11.35475,1.5635,2.863825,132.8817,14.805,11.0825,448.67075,15.505,81.1525,1.06975,735807.155543982
735807.408320312,17.375,71.575,33.5,25.5,183.375,54.75,226.25,0.017147953876826,0.530488767680419,0.741899766899767,1.39925,4.48775,1.499,0.779,0.23925,3.50825,13.903,2.1585,3.191625,148.10165,9.725,12.1725,462.55,14.9,83.995,1.009,735807.158320312
735807.411461806,17.15,72.91,35.6,26.2,185,64.8,246,0.0172599535640454,0.497661717016556,0.72145601312268,1.442,4.5598,1.4894,0.7888,0.2476,3.7202,13.4732,2.1774,3.30016,183.90842,8.018,14.058,466.415,14.884,84.93,1.1766,735807.161461806
735807.414583333,16.95,73.35,35.5,26.5,184.75,68.75,252.125,0.0171324097819464,0.499118165784832,0.713168004834672,1.4215,4.48875,1.13475,0.6445,0.2195,4.23525,12.38125,1.6395,3.208125,175.171475,7.985,14.7525,469.64375,14.58,85.4875,1.068,735807.164583333
735807.417361111,16.725,74.3625,34.25,26,184,64.25,237.625,0.0171251906777837,0.517966326315473,0.726981351981352,1.39825,4.4405,0.98725,0.556,0.214,3.90025,11.6825,1.49675,3.0792,154.63755,9.7425,13.7075,467.75,14.4675,86.245,0.55375,735807.167361111
735807.420479167,16.7,74.66,34.8,26,184.3,62.2,236.5,0.0171520237781279,0.509484654076684,0.726981351981352,1.4202,4.4166,1.0548,0.571,0.2242,3.6826,11.6898,1.5974,3.11834,154.89668,9.612,12.626,467.1318,14.484,86.082,0.8682,735807.170479167
735807.423603877,16.6125,74.9125,35,26,185,62.75,238.375,0.0171144079703822,0.506400409626216,0.726981351981352,1.3695,4.36675,0.97525,0.535666666666667,0.1925,3.62175,11.9825,1.3775,3.030075,151.62595,10.2125,12.34,464.90625,14.48,86.3375,0.85975,735807.173603877
735807.426733796,16.68,74.82,33.2,24.6,184.4,56.9,219,0.0171714234114831,0.534906305304787,0.769747474747475,1.2862,4.2306,0.7806,0.4938,0.1864,2.8984,11.2924,1.1712,2.9072,148.09,10.742,11.256,463.67,14.408,86.164,0.804,735807.176733796
735807.429861111,16.6,75.15,32.5,24,184.625,55.25,213.875,0.0171607561353757,0.54686651460845,0.789141414141414,1.22525,4.17075,0.6765,0.41625,0.161,2.83175,10.927,0.975,2.88845,140.6654,11.26,10.295,461.4875,14.3225,86.9075,0.65525,735807.179861111
735807.432638889,16.675,74.725,32.5,24,184.75,55.625,217.625,0.0171291799641084,0.54686651460845,0.789141414141414,1.232,4.333,0.76925,0.4375,0.17275,2.8035,11.54875,1.137,3.039425,139.07405,10.23,9.8075,465.6105,14.2175,86.7975,0.68025,735807.182638889
735807.435416667,16.5,75.65,33,24,184.125,56.625,217.375,0.0171680344522132,0.538177473661345,0.789141414141414,1.20725,4.32075,0.78525,0.4005,0.1485,3.0085,11.174,1.01125,3.047025,136.55965,10.595,9.565,463.073,14.1975,87.5425,0.74125,735807.185416667
735807.438194444,16.55,75.9875,33.25,24.25,185.5,58.5,221.5,0.0172853687082941,0.534088513215648,0.781060606060606,1.238,4.383,0.85325,0.42,0.13875,3.1695,11.37375,1.0545,3.158175,135.781875,9.715,9.8475,464.07925,14.1975,87.7325,0.719,735807.188194444
735807.440972222,16.55,76.5,33.75,25,185.25,61.75,223.375,0.0174073792864587,0.525910592324255,0.756818181818182,1.12275,4.278,0.653,0.35725,0.1265,3.33725,11.1665,0.85775,3.092025,133.8687,10.0325,10.445,460.9125,14.25,88.28,0.347,735807.190972222
735807.44375,16.675,77.1875,32.5,24.25,183.625,58.25,211.75,0.017681244536086,0.54686651460845,0.781060606060606,1.15875,4.5795,0.80925,0.43225,0.151,2.9585,11.66025,1.065,3.0843,126.878375,10.3575,9.6975,460.9395,14.34,88.4425,0.88625,735807.19375
735807.446529225,16.6,75.725,32.75,25,185.75,65.25,231.375,0.0172948959219466,0.542521994134897,0.756818181818182,1.16,4.3115,0.65875,0.44425,0.16825,2.72875,11.025,0.929,3.091675,126.869875,8.8475,9.76,464.68325,13.99,88.5575,0.4985,735807.196529225
735807.449646991,16.5,76.58,31.2,24.6,184.3,65.6,218.9,0.0173704783266786,0.57035495432998,0.769747474747475,1.2616,4.3134,0.6018,0.4206,0.1502,3.071,11.1024,0.8896,2.8137,124.82366,8.868,10.498,456.8616,14.04,88.95,0.2996,735807.199646991
735807.452766204,16.4,76.575,31.25,25,183.875,67.75,226.875,0.0172589014924617,0.569429991906579,0.756818181818182,1.23075,4.1425,0.61275,0.37675,0.1365,3.07425,11.05425,0.8075,2.85055,122.4719,8.2975,10.88,457.19175,13.925,89.0475,0.76875,735807.202766204
735807.455543982,16.35,78.275,31,24.25,183,63.75,212,0.0175972335593556,0.574363124831387,0.781060606060606,1.1625,4.18933333333333,0.43825,0.33025,0.1305,2.702,11.12975,0.67025,2.5857,123.48405,10.08,10.5775,447.7355,14.2075,89.45,0.6245,735807.205543982
735807.458321759,16.475,78.55,30.25,24,182.375,60.375,209,0.0177833333662268,0.588854202798011,0.789141414141414,1.0905,4.16475,0.50525,0.33125,0.135,2.8195,11.43,0.772,2.582975,120.370625,10.215,9.9025,445.8105,14.3275,89.425,0.44175,735807.208321759
735807.46109809,16.525,78.05,30.75,24,183.25,60.5,208,0.0177292558464753,0.578987936948395,0.789141414141414,1.11375,4.148,0.575,0.35975,0.13125,2.8115,12.6155,0.80925,2.594775,122.8109,9.78,9.7425,446.0665,14.3075,89.3,0.58075,735807.21109809
735807.464241898,16.65,77.42,30.6,24,182.7,61.4,210.2,0.0177296221068822,0.58194781670328,0.789141414141414,1.09625,4.1936,0.8816,0.4146,0.1292,3.0692,13.4122,1.0976,2.64952,134.91466,9.402,9.648,445.9564,14.282,89.342,0.442,735807.214241898
735807.467368345,16.7,77.85,31.75,24,182.125,61.5,210.125,0.0178848787989185,0.560180367672563,0.789141414141414,1.11375,4.11175,0.81175,0.4115,0.14375,3.0185,12.94875,1.00375,2.672775,153.9978,9.955,9.5625,441.23125,14.3525,89.595,0.37825,735807.217368345
735807.470122975,16.7,78.3625,31.25,24,181.75,61,214.75,0.0179968746680832,0.569429991906579,0.789141414141414,1.12975,4.14525,0.79325,0.4015,0.11925,3.207,12.85075,1.00425,2.6401,147.451225,10.0225,9.095,438.43125,14.4275,89.7625,0.432333333333333,735807.220122975
735807.472905093,16.8625,78.6,32,24,181.5,59.5,203.75,0.0182569553364712,0.555555555555556,0.789141414141414,1.0525,4.15475,0.66775,0.35525,0.11975,3.03175,13.543,0.88825,2.62465,138.989575,10.58,8.885,433.7605,14.7,89.8825,0.542,735807.222905093
735807.47568287,17.05,78.475,31.75,24,180.375,60,212.5,0.0184280285295768,0.560180367672563,0.789141414141414,1.06375,4.1925,0.6325,0.3515,0.1335,3.302,13.80275,0.90275,2.610375,134.013,10.0775,8.6525,432.15,14.7525,89.775,0.61025,735807.22568287
735807.478460648,17.025,78.9,31.25,24.25,180.5,67.625,242.5,0.0185044828204359,0.569429991906579,0.781060606060606,1.1255,4.17225,0.707,0.389,0.167,3.4995,13.69075,0.892,2.597825,133.795225,6.765,9.7125,431.90625,14.7975,90.045,0.2045,735807.228460648
735807.481238426,17.075,79.1125,31.25,25,180.25,84.75,284.5,0.0186102651237784,0.569429991906579,0.756818181818182,1.1335,4.1665,0.797,0.47275,0.186,4.22875,13.73325,0.9435,2.65485,141.63825,3.4375,13.6,432.14375,14.8425,90.19,0.463,735807.231238426
735807.484016204,17.05,79.2375,32,25,180.125,92.5,292.125,0.0186130794788363,0.555555555555556,0.756818181818182,1.0835,4.2165,1.07775,0.56675,0.198,3.22075,13.43675,1.14125,2.665625,148.319225,3.8225,16.06,430.3125,14.8075,90.31,0.233,735807.234016204
735807.486793981,17.175,79.875,31,24,178.75,76,248.875,0.0189124657222337,0.574363124831387,0.789844093104963,1.02475,4.201,0.55875,0.318,0.10925,2.905,13.43225,0.69675,2.446825,138.47985,9.355,14.2975,422.76875,14.99,90.55,0.20325,735807.236793981
735807.4895761,17.35,79.7625,30,22.25,178.5,60.875,222,0.019092965107313,0.59378733572282,0.853021319918553,1.0255,4.16475,0.34375,0.29425,0.1315,2.8875,13.2765,0.66025,2.38505,123.1738,11.1775,10.02,420.873,15.0725,90.6925,0.48825,735807.2395761
735807.492356771,17.4,79.75,30,22.75,178.125,58.75,216.25,0.0191535130691612,0.59378733572282,0.834655847007626,0.992,4.1225,0.85925,1.10225,0.307333333333333,2.9485,13.67075,1.72125,2.426675,126.477275,10.96,7.825,420.75425,15.145,90.76,0.35725,735807.242356771
735807.495138889,17.475,79.8875,31.25,25.25,179.25,58.25,215,0.0192778063341088,0.569429991906579,0.749358974358974,1.0055,4.23675,2.489,1.18825,0.37975,2.95175,14.19325,2.74325,2.462175,131.417225,10.8725,7.0475,419.81875,15.2175,90.8875,0.47075,735807.245138889
735807.497916667,17.525,79.2875,33.25,26.5,178.625,71.875,264,0.0191937673472246,0.534088513215648,0.713168004834672,1.103,4.46775,1.007,0.4255,0.2175,3.725,14.0995,1.053,2.6993,178.022825,5.165,8.9,424.04175,15.1125,90.88,0.46725,735807.247916667
735807.500694444,17.5,79.075,33,26,179.75,93,302.625,0.0191119108656267,0.538177473661345,0.726981351981352,1.13075,4.36675,0.93225,0.432666666666667,0.2085,4.285,14.04825,1.046,2.8588,170.370525,2.0775,14.3475,426.24175,15.145,90.91,0.4735,735807.250694444
735807.503472222,17.6,78.4,33.5,26,178.75,100.25,302,0.019068915263406,0.529999552769951,0.726981351981352,1.17175,4.44575,1.141,0.565,0.21575,4.0495,14.1075,1.27675,2.974925,181.583575,2.5275,18.555,426.60625,15.235,90.6425,0.91225,735807.253472222
735807.50625,17.525,78.1,32.5,26,178.75,95.875,301.5,0.0189061050460009,0.547402366279761,0.726981351981352,1.1165,4.3455,0.60075,0.3985,0.19675,3.36125,14.06025,0.86325,2.673325,160.544475,4.9175,18.83,423.975,15.1875,90.0175,0.47025,735807.25625
735807.509027778,17.675,77.75,31,25,178.375,83.25,284.5,0.0190006588714678,0.574054804023587,0.756818181818182,1.05375,4.252,0.54375,0.35775,0.17975,3.07375,13.983,0.788333333333333,2.549725,146.169325,6.855,15.4375,421.675,15.17,90.0525,0.37275,735807.259027778
735807.511805556,17.725,78.1875,31,24,178.5,75.5,263,0.0191741685982239,0.574054804023587,0.789844093104963,1.0695,4.105,0.3895,0.26525,0.11375,3.2305,14.6615,0.611,2.5166,136.625775,7.9225,12.6025,418.6875,15.1825,90.36,0.46275,735807.261805556
735807.514583333,17.875,78.3,31,23,178.75,73.5,248.75,0.0193780851168366,0.574054804023587,0.824275362318841,1.04925,4.2175,0.40725,0.2665,0.122,3.17275,15.4615,0.6065,2.56065,131.6936,7.5975,11.2125,417.95425,15.195,90.765,0.37525,735807.264583333
735807.517362558,17.9,78.2625,31,23,178.875,72.25,253.125,0.0193992904580134,0.574054804023587,0.824275362318841,1.04475,4.15975,0.470666666666667,0.26475,0.11425,2.865,15.32875,0.5795,2.531425,131.2741,7.9675,10.215,420.64375,15.1075,91.05,0.2205,735807.267362558
735807.520117188,18,77.925,31,23,179.75,70.75,245.625,0.019431487485042,0.574054804023587,0.824275362318841,1.0205,4.23375,0.44775,0.27575,0.1035,2.95025,15.82375,0.57575,2.550925,131.3293,7.9575,9.4175,421.5625,15.0775,91.3025,0.1575,735807.270117188
735807.534016204,19.075,75.5875,31,23,176.75,68.75,247.125,0.0202056488535924,0.574054804023587,0.824275362318841,1.0335,4.28125,0.4045,0.27075,0.11375,3.38725,16.64525,0.5635,2.485575,125.1334,8.4975,8.825,413.4875,15.6775,91.645,0.32725,735807.284016204
735807.536793981,19.45,74.25,31,23.5,177.375,71.5,251.625,0.0202928754277397,0.574054804023587,0.806708388230127,1.08225,4.3375,0.4405,0.26475,0.1175,3.81725,16.9805,0.58025,2.492025,127.933525,8.2225,9.9175,412.45825,15.7825,91.6625,0.20875,735807.286793981
735807.539573206,19.575,73.8,31,24,177.125,71.25,250.875,0.0203094177645865,0.574054804023587,0.789141414141414,1.043,4.2475,0.485,0.274,0.12625,3.03475,17.20575,0.6725,2.433675,127.3976,8.9875,10.075,410.85,15.8525,91.73,0.55,735807.289573206
735807.542704861,19.64,73.59,31,24,176.1,67,234.4,0.0203239094834191,0.574054804023587,0.789141414141414,1.1078,4.246,0.521,0.3036,0.1258,3.3308,17.9318,0.6286,2.42518,130.70726,9.846,9.174,411.1316,15.896,91.746,0.0624,735807.292704861
735807.545821759,19.8,73.6125,31.25,24,176.25,69.25,245.375,0.020561371605626,0.569429991906579,0.789141414141414,1.15675,4.36775,0.5825,0.32275,0.14325,3.63925,17.88,0.65775,2.455925,133.869875,9.1725,9.4075,410.425,16.1225,91.7325,-0.163,735807.295821759
735807.548599537,20.3875,72.2375,32,24.25,176.5,70.5,258.75,0.0209225070958219,0.555555555555556,0.781060606060606,1.1615,4.547,0.74325,0.4095,0.15125,3.244,17.427,0.936,2.49295,140.253725,9.025,9.71,408.8815,16.3725,91.68,0.282,735807.298599537
735807.551377315,21,70.9375,31.625,24.25,175.375,65.5,239.5,0.0213028055574729,0.562456068872996,0.781763285024155,1.0585,4.3125,0.63075,0.2585,0.09475,3.91466666666667,15.736,0.66925,2.3612,139.82115,12.8125,9.48,400.9395,16.605,91.7675,0.265,735807.301377315
735807.554155093,20.925,70.6,30,22.5,174.5,50.375,183,0.0211438596461101,0.59378733572282,0.843439334051982,1.0595,4.39775,0.29575,0.1735,0.075,3.2595,15.6465,0.459,2.239075,124.1984,16.22,7.585,397.0875,16.66,91.66,0.15925,735807.304155093
735807.556937211,20.775,71.8375,30,22,174.375,48.875,187.375,0.0213032369739799,0.59378733572282,0.862603305785124,1.09075,4.443,0.2345,0.173,0.07675,3.713,15.58475,0.4115,2.237425,123.922825,15.355,6.2925,397.23125,16.83,91.42,0.0315,735807.306937211
735807.559720776,20.7,72.0375,29.75,22,174.125,45.75,167.75,0.0212993317985007,0.599060684711408,0.862603305785124,1.131,4.52875,0.24075,0.16775,0.073,3.71725,15.76225,0.35175,2.229025,121.790625,17.395,5.2625,396.5395,16.99,90.9925,0.04075,735807.309720776
735807.5625,20.7625,72.225,30,22,174.5,44,160.25,0.0214112415104184,0.59378733572282,0.862603305785124,1.09075,4.45625,0.25425,0.151,0.0565,3.61525,16.05725,0.39625,2.256725,123.36665,17.4275,4.85,395.873,17.0425,90.425,0.30175,735807.3125
735807.565277778,20.8,72.7,30,22,174,44.125,164.5,0.0215906856352325,0.59378733572282,0.862603305785124,1.051,4.37475,0.211,0.151,0.06675,3.60125,16.10875,0.352,2.2484,121.8619,17.2275,4.96,394.773,17.1375,90.37,0.56175,735807.315277778
735807.568055556,20.85,72.625,30,22,173.25,44.25,160.375,0.021634848456528,0.59378733572282,0.862603305785124,1.0725,4.45675,0.1875,0.135,0.055,3.45325,16.24125,0.306,2.244825,123.115,17.78,5.09,393.74375,17.2175,90.305,0.3415,735807.318055556
735807.570833333,20.975,72.3875,30,22,173.75,43,148.5,0.0217309907587868,0.59378733572282,0.862603305785124,1.08925,4.4165,0.315,0.157,0.0743333333333334,3.34475,15.9445,0.3885,2.238275,121.152425,18.2825,4.8475,392.78125,17.34,90.31,0.59625,735807.320833333
735807.573615451,21.1,72.225,30.5,22.25,173.375,43,153.125,0.0218492331652663,0.583921069873203,0.853021319918553,1.10675,4.37925,0.244,0.12275,0.0555,4.2225,15.98975,0.33225,2.244125,124.89885,18.615,4.55,391.95625,17.4675,90.0275,0.2185,735807.323615451
735807.576375868,21.275,71.1875,30,22,174.5,40.25,130.625,0.0217684471099393,0.59378733572282,0.862603305785124,1.08125,4.29925,0.2055,0.113333333333333,0.056,3.715,15.89325,0.27825,2.207525,121.0045,20.955,4.2725,390.852,17.4875,89.6025,0.37575,735807.326375868
